id,idChampionship,name,generalName,idRound,round,idStadium,stadium_country,stadium,attendance,idTeamHome,teamHome,teamHomeSize,scoreTeamHome,penaltiesScoreTeamHome,idTeamAway,teamAway,teamAwaySize,scoreTeamAway,penaltiesScoreTeamAway,hasPenalties,gameDate,gameCanceled,createddate,source,resultado,resultadoPenalties
897,2008_BR,Brasileirão 2008,Brasileirão,38,38,171,BR,Estádio do Governo do Estado de Goiás,0,17,Goiás EC,M,0,,11,São Paulo,X,1,,,2008-12-07,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Visitante,
898,2008_BR,Brasileirão 2008,Brasileirão,2,2,2,BR,Allianz Parque,10081,4,Palmeiras,X,2,,1,Internacional,X,1,,,2008-05-18,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Casa,
899,2008_BR,Brasileirão 2008,Brasileirão,6,6,2,BR,Allianz Parque,0,4,Palmeiras,X,5,,13,Cruzeiro,X,2,,,2008-06-12,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Casa,
900,2008_BR,Brasileirão 2008,Brasileirão,12,12,2,BR,Allianz Parque,0,4,Palmeiras,X,3,,9,Fluminense,M,1,,,2008-07-16,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Casa,
901,2008_BR,Brasileirão 2008,Brasileirão,24,24,2,BR,Allianz Parque,15992,4,Palmeiras,X,0,,23,Sport Recife,M,3,,,2008-09-04,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Visitante,
902,2008_BR,Brasileirão 2008,Brasileirão,28,28,2,BR,Allianz Parque,25319,4,Palmeiras,X,3,,8,Atlético-MG,X,1,,,2008-10-04,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Casa,
903,2008_BR,Brasileirão 2008,Brasileirão,10,10,162,BR,Estádio Urbano Caldeira,0,16,Santos FC,X,1,,7,Grêmio,X,1,,,2008-07-09,0,2025-08-12,Transfermarket/basedosdados.org-BR,Empate,
904,2008_BR,Brasileirão 2008,Brasileirão,15,15,162,BR,Estádio Urbano Caldeira,0,16,Santos FC,X,5,,18,Vasco da Gama,M,2,,,2008-07-27,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Casa,
905,2008_BR,Brasileirão 2008,Brasileirão,17,17,162,BR,Estádio Urbano Caldeira,10261,16,Santos FC,X,1,,19,Coritiba FC,M,3,,,2008-08-03,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Visitante,
906,2008_BR,Brasileirão 2008,Brasileirão,18,18,162,BR,Estádio Urbano Caldeira,0,16,Santos FC,X,2,,8,Atlético-MG,X,3,,,2008-08-06,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Visitante,
907,2008_BR,Brasileirão 2008,Brasileirão,20,20,162,BR,Estádio Urbano Caldeira,15359,16,Santos FC,X,2,,5,Flamengo,X,2,,,2008-08-17,0,2025-08-12,Transfermarket/basedosdados.org-BR,Empate,
908,2008_BR,Brasileirão 2008,Brasileirão,33,33,162,BR,Estádio Urbano Caldeira,0,16,Santos FC,X,1,,4,Palmeiras,X,2,,,2008-11-02,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Visitante,
909,2008_BR,Brasileirão 2008,Brasileirão,22,22,75,BR,Estádio Jornalista Mário Filho,11442,9,Fluminense,M,1,,23,Sport Recife,M,1,,,2008-08-23,0,2025-08-12,Transfermarket/basedosdados.org-BR,Empate,
910,2008_BR,Brasileirão 2008,Brasileirão,26,26,75,BR,Estádio Jornalista Mário Filho,0,9,Fluminense,M,2,,19,Coritiba FC,M,3,,,2008-09-20,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Visitante,
911,2008_BR,Brasileirão 2008,Brasileirão,28,28,75,BR,Estádio Jornalista Mário Filho,14582,9,Fluminense,M,1,,17,Goiás EC,M,1,,,2008-10-01,0,2025-08-12,Transfermarket/basedosdados.org-BR,Empate,
912,2008_BR,Brasileirão 2008,Brasileirão,35,35,75,BR,Estádio Jornalista Mário Filho,40364,9,Fluminense,M,3,,38,Portuguesa,M,1,,,2008-11-15,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Casa,
913,2008_BR,Brasileirão 2008,Brasileirão,1,1,43,BR,Estádio Doutor Osvaldo Texeira Duarte,2495,38,Portuguesa,M,5,,31,Figueirense FC,M,5,,,2008-05-11,0,2025-08-12,Transfermarket/basedosdados.org-BR,Empate,
914,2008_BR,Brasileirão 2008,Brasileirão,3,3,43,BR,Estádio Doutor Osvaldo Texeira Duarte,6428,38,Portuguesa,M,1,,4,Palmeiras,X,1,,,2008-05-25,0,2025-08-12,Transfermarket/basedosdados.org-BR,Empate,
915,2008_BR,Brasileirão 2008,Brasileirão,5,5,43,BR,Estádio Doutor Osvaldo Texeira Duarte,3415,38,Portuguesa,M,3,,1,Internacional,X,1,,,2008-06-08,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Casa,
916,2008_BR,Brasileirão 2008,Brasileirão,16,16,43,BR,Estádio Doutor Osvaldo Texeira Duarte,0,38,Portuguesa,M,3,,9,Fluminense,M,1,,,2008-07-30,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Casa,
917,2008_BR,Brasileirão 2008,Brasileirão,23,23,43,BR,Estádio Doutor Osvaldo Texeira Duarte,0,38,Portuguesa,M,1,,8,Atlético-MG,X,1,,,2008-08-31,0,2025-08-12,Transfermarket/basedosdados.org-BR,Empate,
918,2008_BR,Brasileirão 2008,Brasileirão,26,26,43,BR,Estádio Doutor Osvaldo Texeira Duarte,0,38,Portuguesa,M,3,,2,Botafogo,M,1,,,2008-09-21,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Casa,
919,2008_BR,Brasileirão 2008,Brasileirão,37,37,43,BR,Estádio Doutor Osvaldo Texeira Duarte,0,38,Portuguesa,M,2,,23,Sport Recife,M,2,,,2008-11-30,0,2025-08-12,Transfermarket/basedosdados.org-BR,Empate,
920,2008_BR,Brasileirão 2008,Brasileirão,3,3,39,BR,Estádio Cícero Pompeu de Toledo,5027,11,São Paulo,X,1,,19,Coritiba FC,M,1,,,2008-05-25,0,2025-08-12,Transfermarket/basedosdados.org-BR,Empate,
921,2008_BR,Brasileirão 2008,Brasileirão,19,19,39,BR,Estádio Cícero Pompeu de Toledo,0,11,São Paulo,X,2,,17,Goiás EC,M,1,,,2008-08-09,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Casa,
922,2008_BR,Brasileirão 2008,Brasileirão,21,21,39,BR,Estádio Cícero Pompeu de Toledo,0,11,São Paulo,X,3,,203,Atlético-PR,S,1,,,2008-08-20,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Casa,
923,2008_BR,Brasileirão 2008,Brasileirão,31,31,39,BR,Estádio Cícero Pompeu de Toledo,17111,11,São Paulo,X,2,,25,EC Vitória,M,1,,,2008-10-23,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Casa,
924,2008_BR,Brasileirão 2008,Brasileirão,35,35,39,BR,Estádio Cícero Pompeu de Toledo,0,11,São Paulo,X,3,,31,Figueirense FC,M,1,,,2008-11-16,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Casa,
925,2008_BR,Brasileirão 2008,Brasileirão,22,22,88,BR,Estádio Major Antônio Couto Pereira,0,19,Coritiba FC,M,2,,11,São Paulo,X,2,,,2008-08-24,0,2025-08-12,Transfermarket/basedosdados.org-BR,Empate,
926,2008_BR,Brasileirão 2008,Brasileirão,28,28,88,BR,Estádio Major Antônio Couto Pereira,0,19,Coritiba FC,M,4,,1,Internacional,X,2,,,2008-10-04,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Casa,
927,2008_BR,Brasileirão 2008,Brasileirão,30,30,88,BR,Estádio Major Antônio Couto Pereira,0,19,Coritiba FC,M,1,,17,Goiás EC,M,1,,,2008-10-19,0,2025-08-12,Transfermarket/basedosdados.org-BR,Empate,
928,2008_BR,Brasileirão 2008,Brasileirão,32,32,88,BR,Estádio Major Antônio Couto Pereira,7622,19,Coritiba FC,M,2,,8,Atlético-MG,X,1,,,2008-10-29,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Casa,
929,2008_BR,Brasileirão 2008,Brasileirão,37,37,88,BR,Estádio Major Antônio Couto Pereira,0,19,Coritiba FC,M,0,,18,Vasco da Gama,M,2,,,2008-11-30,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Visitante,
930,2008_BR,Brasileirão 2008,Brasileirão,10,10,89,BR,Estádio Manoel Barradas,26560,25,EC Vitória,M,5,,2,Botafogo,M,2,,,2008-07-09,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Casa,
931,2008_BR,Brasileirão 2008,Brasileirão,12,12,89,BR,Estádio Manoel Barradas,35000,25,EC Vitória,M,1,,11,São Paulo,X,3,,,2008-07-16,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Visitante,
932,2008_BR,Brasileirão 2008,Brasileirão,16,16,89,BR,Estádio Manoel Barradas,0,25,EC Vitória,M,2,,203,Atlético-PR,S,1,,,2008-07-30,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Casa,
933,2008_BR,Brasileirão 2008,Brasileirão,30,30,89,BR,Estádio Manoel Barradas,0,25,EC Vitória,M,2,,9,Fluminense,M,2,,,2008-10-19,0,2025-08-12,Transfermarket/basedosdados.org-BR,Empate,
934,2008_BR,Brasileirão 2008,Brasileirão,36,36,89,BR,Estádio Manoel Barradas,0,25,EC Vitória,M,4,,7,Grêmio,X,2,,,2008-11-23,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Casa,
935,2008_BR,Brasileirão 2008,Brasileirão,1,1,117,BR,Estádio Municipal João Lamego Netto,286,39,Ipatinga FC,S,0,,203,Atlético-PR,S,1,,,2008-05-11,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Visitante,
936,2008_BR,Brasileirão 2008,Brasileirão,11,11,117,BR,Estádio Municipal João Lamego Netto,0,39,Ipatinga FC,S,0,,31,Figueirense FC,M,1,,,2008-07-13,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Visitante,
937,2008_BR,Brasileirão 2008,Brasileirão,17,17,117,BR,Estádio Municipal João Lamego Netto,0,39,Ipatinga FC,S,1,,4,Palmeiras,X,2,,,2008-08-03,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Visitante,
938,2008_BR,Brasileirão 2008,Brasileirão,19,19,117,BR,Estádio Municipal João Lamego Netto,0,39,Ipatinga FC,S,2,,9,Fluminense,M,1,,,2008-08-10,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Casa,
939,2008_BR,Brasileirão 2008,Brasileirão,6,6,64,BR,Estádio Governador Magalhães Pinto,5357,8,Atlético-MG,X,4,,39,Ipatinga FC,S,2,,,2008-06-12,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Casa,
940,2008_BR,Brasileirão 2008,Brasileirão,10,10,64,BR,Estádio Governador Magalhães Pinto,0,8,Atlético-MG,X,1,,5,Flamengo,X,1,,,2008-07-09,0,2025-08-12,Transfermarket/basedosdados.org-BR,Empate,
941,2008_BR,Brasileirão 2008,Brasileirão,17,17,64,BR,Estádio Governador Magalhães Pinto,0,8,Atlético-MG,X,2,,23,Sport Recife,M,1,,,2008-08-03,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Casa,
942,2008_BR,Brasileirão 2008,Brasileirão,19,19,64,BR,Estádio Governador Magalhães Pinto,0,8,Atlético-MG,X,0,,7,Grêmio,X,4,,,2008-08-09,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Visitante,
943,2008_BR,Brasileirão 2008,Brasileirão,21,21,64,BR,Estádio Governador Magalhães Pinto,0,8,Atlético-MG,X,1,,17,Goiás EC,M,1,,,2008-08-21,0,2025-08-12,Transfermarket/basedosdados.org-BR,Empate,
944,2008_BR,Brasileirão 2008,Brasileirão,24,24,64,BR,Estádio Governador Magalhães Pinto,0,8,Atlético-MG,X,1,,11,São Paulo,X,1,,,2008-09-03,0,2025-08-12,Transfermarket/basedosdados.org-BR,Empate,
945,2008_BR,Brasileirão 2008,Brasileirão,26,26,64,BR,Estádio Governador Magalhães Pinto,0,8,Atlético-MG,X,2,,26,Náutico,M,1,,,2008-09-20,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Casa,
946,2008_BR,Brasileirão 2008,Brasileirão,30,30,64,BR,Estádio Governador Magalhães Pinto,0,8,Atlético-MG,X,0,,13,Cruzeiro,X,2,,,2008-10-19,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Visitante,
947,2008_BR,Brasileirão 2008,Brasileirão,17,17,13,BR,Arena da Baixada,16966,203,Atlético-PR,S,0,,2,Botafogo,M,3,,,2008-08-03,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Visitante,
948,2008_BR,Brasileirão 2008,Brasileirão,23,23,13,BR,Arena da Baixada,0,203,Atlético-PR,S,1,,4,Palmeiras,X,2,,,2008-08-31,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Visitante,
949,2008_BR,Brasileirão 2008,Brasileirão,35,35,13,BR,Arena da Baixada,0,203,Atlético-PR,S,2,,25,EC Vitória,M,1,,,2008-11-16,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Casa,
950,2008_BR,Brasileirão 2008,Brasileirão,30,30,22,BR,Estádio Adelmar da Costa Carvalho,28831,23,Sport Recife,M,2,,26,Náutico,M,2,,,2008-10-19,0,2025-08-12,Transfermarket/basedosdados.org-BR,Empate,
951,2008_BR,Brasileirão 2008,Brasileirão,32,32,22,BR,Estádio Adelmar da Costa Carvalho,0,23,Sport Recife,M,1,,16,Santos FC,X,1,,,2008-10-30,0,2025-08-12,Transfermarket/basedosdados.org-BR,Empate,
952,2008_BR,Brasileirão 2008,Brasileirão,34,34,22,BR,Estádio Adelmar da Costa Carvalho,0,23,Sport Recife,M,2,,17,Goiás EC,M,1,,,2008-11-09,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Casa,
953,2008_BR,Brasileirão 2008,Brasileirão,4,4,1,BR,Estádio Beira-Rio,23456,1,Internacional,X,1,,23,Sport Recife,M,1,,,2008-05-31,0,2025-08-12,Transfermarket/basedosdados.org-BR,Empate,
954,2008_BR,Brasileirão 2008,Brasileirão,19,19,1,BR,Estádio Beira-Rio,25659,1,Internacional,X,1,,31,Figueirense FC,M,1,,,2008-08-10,0,2025-08-12,Transfermarket/basedosdados.org-BR,Empate,
955,2008_BR,Brasileirão 2008,Brasileirão,21,21,1,BR,Estádio Beira-Rio,14470,1,Internacional,X,4,,4,Palmeiras,X,1,,,2008-08-20,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Casa,
956,2008_BR,Brasileirão 2008,Brasileirão,27,27,1,BR,Estádio Beira-Rio,37388,1,Internacional,X,4,,7,Grêmio,X,1,,,2008-09-28,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Casa,
957,2008_BR,Brasileirão 2008,Brasileirão,36,36,1,BR,Estádio Beira-Rio,7481,1,Internacional,X,0,,9,Fluminense,M,2,,,2008-11-23,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Visitante,
958,2008_BR,Brasileirão 2008,Brasileirão,4,4,160,BR,Estádio São Januário,3402,18,Vasco da Gama,M,2,,7,Grêmio,X,1,,,2008-05-31,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Casa,
959,2008_BR,Brasileirão 2008,Brasileirão,7,7,160,BR,Estádio São Januário,5348,18,Vasco da Gama,M,0,,4,Palmeiras,X,2,,,2008-06-22,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Visitante,
960,2008_BR,Brasileirão 2008,Brasileirão,8,8,160,BR,Estádio São Januário,2724,18,Vasco da Gama,M,4,,39,Ipatinga FC,S,2,,,2008-06-28,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Casa,
961,2008_BR,Brasileirão 2008,Brasileirão,12,12,160,BR,Estádio São Januário,0,18,Vasco da Gama,M,1,,17,Goiás EC,M,1,,,2008-07-17,0,2025-08-12,Transfermarket/basedosdados.org-BR,Empate,
962,2008_BR,Brasileirão 2008,Brasileirão,16,16,160,BR,Estádio São Januário,4810,18,Vasco da Gama,M,6,,8,Atlético-MG,X,1,,,2008-07-31,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Casa,
963,2008_BR,Brasileirão 2008,Brasileirão,18,18,160,BR,Estádio São Januário,0,18,Vasco da Gama,M,0,,19,Coritiba FC,M,2,,,2008-08-06,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Visitante,
964,2008_BR,Brasileirão 2008,Brasileirão,25,25,160,BR,Estádio São Januário,10450,18,Vasco da Gama,M,1,,26,Náutico,M,3,,,2008-09-14,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Visitante,
965,2008_BR,Brasileirão 2008,Brasileirão,28,28,160,BR,Estádio São Januário,0,18,Vasco da Gama,M,2,,31,Figueirense FC,M,4,,,2008-10-04,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Visitante,
966,2008_BR,Brasileirão 2008,Brasileirão,30,30,160,BR,Estádio São Januário,0,18,Vasco da Gama,M,0,,5,Flamengo,X,1,,,2008-10-19,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Visitante,
967,2008_BR,Brasileirão 2008,Brasileirão,32,32,160,BR,Estádio São Januário,22743,18,Vasco da Gama,M,2,,203,Atlético-PR,S,2,,,2008-10-30,0,2025-08-12,Transfermarket/basedosdados.org-BR,Empate,
968,2008_BR,Brasileirão 2008,Brasileirão,36,36,160,BR,Estádio São Januário,0,18,Vasco da Gama,M,1,,11,São Paulo,X,2,,,2008-11-23,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Visitante,
969,2008_BR,Brasileirão 2008,Brasileirão,38,38,160,BR,Estádio São Januário,0,18,Vasco da Gama,M,0,,25,EC Vitória,M,2,,,2008-12-07,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Visitante,
970,2008_BR,Brasileirão 2008,Brasileirão,2,2,144,BR,Estádio Orlando Scarpelli,7139,31,Figueirense FC,M,2,,19,Coritiba FC,M,1,,,2008-05-18,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Casa,
971,2008_BR,Brasileirão 2008,Brasileirão,9,9,144,BR,Estádio Orlando Scarpelli,0,31,Figueirense FC,M,2,,18,Vasco da Gama,M,1,,,2008-07-06,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Casa,
972,2008_BR,Brasileirão 2008,Brasileirão,18,18,144,BR,Estádio Orlando Scarpelli,8570,31,Figueirense FC,M,1,,2,Botafogo,M,2,,,2008-08-07,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Visitante,
973,2008_BR,Brasileirão 2008,Brasileirão,32,32,144,BR,Estádio Orlando Scarpelli,0,31,Figueirense FC,M,0,,9,Fluminense,M,1,,,2008-11-05,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Visitante,
974,2008_BR,Brasileirão 2008,Brasileirão,34,34,144,BR,Estádio Orlando Scarpelli,0,31,Figueirense FC,M,0,,203,Atlético-PR,S,2,,,2008-11-08,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Visitante,
975,2008_BR,Brasileirão 2008,Brasileirão,38,38,144,BR,Estádio Orlando Scarpelli,0,31,Figueirense FC,M,3,,1,Internacional,X,1,,,2008-12-07,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Casa,
976,2008_BR,Brasileirão 2008,Brasileirão,32,32,139,BR,Estádio Olímpico Nilton Santos,12356,2,Botafogo,M,1,,11,São Paulo,X,2,,,2008-10-29,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Visitante,
977,2008_BR,Brasileirão 2008,Brasileirão,37,37,75,BR,Estádio Jornalista Mário Filho,0,5,Flamengo,X,3,,17,Goiás EC,M,3,,,2008-11-30,0,2025-08-12,Transfermarket/basedosdados.org-BR,Empate,
978,2008_BR,Brasileirão 2008,Brasileirão,17,17,48,BR,Estádio Eládio de Barros Carvalho,0,26,Náutico,M,1,,31,Figueirense FC,M,2,,,2008-08-02,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Visitante,
979,2008_BR,Brasileirão 2008,Brasileirão,13,13,171,BR,Estádio do Governo do Estado de Goiás,0,17,Goiás EC,M,3,,4,Palmeiras,X,2,,,2008-07-20,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Casa,
980,2008_BR,Brasileirão 2008,Brasileirão,31,31,171,BR,Estádio do Governo do Estado de Goiás,7984,17,Goiás EC,M,2,,18,Vasco da Gama,M,4,,,2008-10-22,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Visitante,
981,2008_BR,Brasileirão 2008,Brasileirão,14,14,2,BR,Allianz Parque,0,4,Palmeiras,X,4,,16,Santos FC,X,2,,,2008-07-24,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Casa,
982,2008_BR,Brasileirão 2008,Brasileirão,30,30,2,BR,Allianz Parque,26676,4,Palmeiras,X,2,,11,São Paulo,X,2,,,2008-10-19,0,2025-08-12,Transfermarket/basedosdados.org-BR,Empate,
983,2008_BR,Brasileirão 2008,Brasileirão,7,7,162,BR,Estádio Urbano Caldeira,3848,16,Santos FC,X,0,,17,Goiás EC,M,4,,,2008-06-22,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Visitante,
984,2008_BR,Brasileirão 2008,Brasileirão,11,11,162,BR,Estádio Urbano Caldeira,0,16,Santos FC,X,2,,2,Botafogo,M,2,,,2008-07-13,0,2025-08-12,Transfermarket/basedosdados.org-BR,Empate,
985,2008_BR,Brasileirão 2008,Brasileirão,15,15,75,BR,Estádio Jornalista Mário Filho,0,9,Fluminense,M,1,,13,Cruzeiro,X,3,,,2008-07-26,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Visitante,
986,2008_BR,Brasileirão 2008,Brasileirão,17,17,75,BR,Estádio Jornalista Mário Filho,10092,9,Fluminense,M,1,,1,Internacional,X,2,,,2008-08-02,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Visitante,
987,2008_BR,Brasileirão 2008,Brasileirão,9,9,43,BR,Estádio Doutor Osvaldo Texeira Duarte,4420,38,Portuguesa,M,1,,25,EC Vitória,M,2,,,2008-07-06,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Visitante,
988,2008_BR,Brasileirão 2008,Brasileirão,12,12,43,BR,Estádio Doutor Osvaldo Texeira Duarte,0,38,Portuguesa,M,3,,26,Náutico,M,2,,,2008-07-16,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Casa,
989,2008_BR,Brasileirão 2008,Brasileirão,14,14,43,BR,Estádio Doutor Osvaldo Texeira Duarte,0,38,Portuguesa,M,2,,5,Flamengo,X,2,,,2008-07-23,0,2025-08-12,Transfermarket/basedosdados.org-BR,Empate,
990,2008_BR,Brasileirão 2008,Brasileirão,34,34,43,BR,Estádio Doutor Osvaldo Texeira Duarte,0,38,Portuguesa,M,2,,11,São Paulo,X,3,,,2008-11-08,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Visitante,
991,2008_BR,Brasileirão 2008,Brasileirão,1,1,89,BR,Estádio Manoel Barradas,14679,25,EC Vitória,M,0,,13,Cruzeiro,X,2,,,2008-05-10,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Visitante,
992,2008_BR,Brasileirão 2008,Brasileirão,28,28,117,BR,Estádio Municipal João Lamego Netto,0,39,Ipatinga FC,S,1,,11,São Paulo,X,3,,,2008-10-04,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Visitante,
993,2008_BR,Brasileirão 2008,Brasileirão,31,31,117,BR,Estádio Municipal João Lamego Netto,0,39,Ipatinga FC,S,0,,2,Botafogo,M,3,,,2008-10-25,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Visitante,
994,2008_BR,Brasileirão 2008,Brasileirão,13,13,64,BR,Estádio Governador Magalhães Pinto,0,8,Atlético-MG,X,3,,19,Coritiba FC,M,2,,,2008-07-20,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Casa,
995,2008_BR,Brasileirão 2008,Brasileirão,29,29,13,BR,Arena da Baixada,0,203,Atlético-PR,S,1,,9,Fluminense,M,3,,,2008-10-11,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Visitante,
996,2008_BR,Brasileirão 2008,Brasileirão,38,38,13,BR,Arena da Baixada,22016,203,Atlético-PR,S,5,,5,Flamengo,X,3,,,2008-12-07,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Casa,
997,2008_BR,Brasileirão 2008,Brasileirão,29,29,22,BR,Estádio Adelmar da Costa Carvalho,0,23,Sport Recife,M,2,,18,Vasco da Gama,M,2,,,2008-10-08,0,2025-08-12,Transfermarket/basedosdados.org-BR,Empate,
998,2008_BR,Brasileirão 2008,Brasileirão,38,38,22,BR,Estádio Adelmar da Costa Carvalho,12970,23,Sport Recife,M,4,,19,Coritiba FC,M,3,,,2008-12-07,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Casa,
999,2008_BR,Brasileirão 2008,Brasileirão,24,24,160,BR,Estádio São Januário,0,18,Vasco da Gama,M,1,,13,Cruzeiro,X,3,,,2008-09-04,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Visitante,
1000,2008_BR,Brasileirão 2008,Brasileirão,14,14,144,BR,Estádio Orlando Scarpelli,0,31,Figueirense FC,M,1,,7,Grêmio,X,7,,,2008-07-24,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Visitante,
1001,2008_BR,Brasileirão 2008,Brasileirão,22,22,144,BR,Estádio Orlando Scarpelli,4301,31,Figueirense FC,M,1,,25,EC Vitória,M,2,,,2008-08-23,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Visitante,
1002,2008_BR,Brasileirão 2008,Brasileirão,24,24,144,BR,Estádio Orlando Scarpelli,15372,31,Figueirense FC,M,2,,5,Flamengo,X,3,,,2008-09-03,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Visitante,
1003,2008_BR,Brasileirão 2008,Brasileirão,26,26,144,BR,Estádio Orlando Scarpelli,0,31,Figueirense FC,M,3,,13,Cruzeiro,X,4,,,2008-09-21,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Visitante,
1004,2008_BR,Brasileirão 2008,Brasileirão,36,36,144,BR,Estádio Orlando Scarpelli,0,31,Figueirense FC,M,4,,26,Náutico,M,3,,,2008-11-20,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Casa,
1005,2008_BR,Brasileirão 2008,Brasileirão,37,37,117,BR,Estádio Municipal João Lamego Netto,0,39,Ipatinga FC,S,1,,7,Grêmio,X,4,,,2008-11-30,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Visitante,
1006,2017_BR,Brasileirão 2017,Brasileirão,2,2,7,BR,Arena Condá,10323,30,Chapecoense,M,1,,4,Palmeiras,X,0,,,2017-05-21,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Casa,
1007,2017_BR,Brasileirão 2017,Brasileirão,3,3,7,BR,Arena Condá,6188,30,Chapecoense,M,2,,27,Avaí FC,M,0,,,2017-05-30,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Casa,
