id,date,round,teamHome,scoreTeamHome,teamAway,scoreTeamAway,,image
1104375,2021-06-20,Round 5,Juventude,1,Sport Club do Recife,0,,https://r2.thesportsdb.com/images/media/event/thumb/65mns61619009335.jpg
1104370,2021-06-21,Round 5,Atletico MG,1,Chapecoense AF,1,,https://r2.thesportsdb.com/images/media/event/thumb/67sxha1619009334.jpg
1104377,2021-06-23,Round 6,Flamengo,2,Fortaleza,1,,https://r2.thesportsdb.com/images/media/event/thumb/nbdk921601403946.jpg
1104379,2021-06-23,Round 6,Sao Paulo,2,Cuiaba,2,,https://r2.thesportsdb.com/images/media/event/thumb/2gkxfx1619009337.jpg
1104384,2021-06-23,Round 6,Bragantino,3,Palmeiras,1,,https://r2.thesportsdb.com/images/media/event/thumb/tctjzt1601403950.jpg
1104386,2021-06-23,Round 6,Atletico GO,1,Fluminense,0,,https://r2.thesportsdb.com/images/media/event/thumb/nxjvbc1601404103.jpg
1104380,2021-06-24,Round 6,America MG,1,Juventude,1,,https://r2.thesportsdb.com/images/media/event/thumb/p4fg161619009338.jpg
1104378,2021-06-24,Round 6,Corinthians,2,Sport Club do Recife,1,,https://r2.thesportsdb.com/images/media/event/thumb/pv90421601404150.jpg
1104382,2021-06-24,Round 6,Ceara,2,Atletico MG,1,,https://r2.thesportsdb.com/images/media/event/thumb/6lp11k1601404072.jpg
1104385,2021-06-24,Round 6,Chapecoense AF,1,Internacional,2,,https://r2.thesportsdb.com/images/media/event/thumb/i70cym1619009338.jpg
1104381,2021-06-25,Round 6,Gremio,2,Santos FC,2,,https://r2.thesportsdb.com/images/media/event/thumb/3maz2s1624619743.jpg
1104383,2021-06-25,Round 6,Bahia,2,Atletico PR,1,,https://r2.thesportsdb.com/images/media/event/thumb/8hqti11601404151.jpg
1104395,2021-06-27,Round 7,Juventude,1,Flamengo,0,,https://r2.thesportsdb.com/images/media/event/thumb/cyk2fm1619009342.jpg
1104387,2021-06-27,Round 7,Fluminense,1,Corinthians,1,,https://r2.thesportsdb.com/images/media/event/thumb/e4g1fu1601403968.jpg
1104394,2021-06-27,Round 7,Atletico PR,2,Chapecoense AF,2,,https://r2.thesportsdb.com/images/media/event/thumb/58drkx1619009341.jpg
1104388,2021-06-27,Round 7,Palmeiras,3,Bahia,2,,https://r2.thesportsdb.com/images/media/event/thumb/jfb5sy1601404100.jpg
1104391,2021-06-27,Round 7,Gremio,0,Fortaleza,0,,https://r2.thesportsdb.com/images/media/event/thumb/71a6m41601403969.jpg
1104393,2021-06-27,Round 7,Sport Club do Recife,0,Cuiaba,0,,https://r2.thesportsdb.com/images/media/event/thumb/m3bsre1619009340.jpg
1104389,2021-06-27,Round 7,Santos FC,2,Atletico MG,0,,https://r2.thesportsdb.com/images/media/event/thumb/rubv3p1601403961.jpg
1104390,2021-06-27,Round 7,America MG,1,Internacional,1,,https://r2.thesportsdb.com/images/media/event/thumb/f73p4g1619009339.jpg
1104392,2021-06-27,Round 7,Ceara,1,Sao Paulo,1,,https://r2.thesportsdb.com/images/media/event/thumb/ckjx9b1601404023.jpg
1104396,2021-06-28,Round 7,Atletico GO,0,Bragantino,1,,https://r2.thesportsdb.com/images/media/event/thumb/5f4hta1619009917.jpg
1104397,2021-06-30,Round 8,Fluminense,1,Atletico PR,4,,https://r2.thesportsdb.com/images/media/event/thumb/b3wi271601404092.jpg
1104402,2021-06-30,Round 8,Fortaleza,3,Chapecoense AF,2,,https://r2.thesportsdb.com/images/media/event/thumb/96609k1619009343.jpg
1104401,2021-06-30,Round 8,Internacional,1,Palmeiras,2,,https://r2.thesportsdb.com/images/media/event/thumb/vkgbab1601404105.jpg
1104403,2021-06-30,Round 8,Bahia,3,America MG,4,,https://r2.thesportsdb.com/images/media/event/thumb/24iaxu1619009344.jpg
1104399,2021-06-30,Round 8,Santos FC,0,Sport Club do Recife,0,,https://r2.thesportsdb.com/images/media/event/thumb/al9mem1601404083.jpg
1104398,2021-07-01,Round 8,Corinthians,0,Sao Paulo,0,,https://r2.thesportsdb.com/images/media/event/thumb/5ervxd1601404096.jpg
1104405,2021-07-01,Round 8,Juventude,2,Gremio,0,,https://r2.thesportsdb.com/images/media/event/thumb/bn59wn1619009345.jpg
1104404,2021-07-01,Round 8,Bragantino,0,Ceara,0,,https://r2.thesportsdb.com/images/media/event/thumb/pb5d3i1601403975.jpg
1104400,2021-07-01,Round 8,Atletico MG,4,Atletico GO,1,,https://r2.thesportsdb.com/images/media/event/thumb/kwjbbd1601404144.jpg
1104406,2021-07-01,Round 8,Cuiaba,0,Flamengo,2,,https://r2.thesportsdb.com/images/media/event/thumb/6nhfof1619009346.jpg
1104414,2021-07-03,Round 9,Atletico PR,2,Fortaleza,1,,https://r2.thesportsdb.com/images/media/event/thumb/9m81c11601404058.jpg
1104410,2021-07-03,Round 9,America MG,2,Santos FC,0,,https://r2.thesportsdb.com/images/media/event/thumb/obebwq1619009346.jpg
1104408,2021-07-04,Round 9,Corinthians,1,Internacional,1,,https://r2.thesportsdb.com/images/media/event/thumb/jl32fv1601404046.jpg
1104415,2021-07-04,Round 9,Chapecoense AF,0,Bahia,2,,https://r2.thesportsdb.com/images/media/event/thumb/uw0y5k1619009348.jpg
1104407,2021-07-04,Round 9,Flamengo,0,Fluminense,1,,https://r2.thesportsdb.com/images/media/event/thumb/8g4vc21601404120.jpg
1104413,2021-07-04,Round 9,Sport Club do Recife,0,Palmeiras,1,,https://r2.thesportsdb.com/images/media/event/thumb/52h98e1601404130.jpg
1104416,2021-07-04,Round 9,Cuiaba,0,Atletico MG,1,,https://r2.thesportsdb.com/images/media/event/thumb/5wbtpx1619009349.jpg
1104409,2021-07-04,Round 9,Sao Paulo,1,Bragantino,2,,https://r2.thesportsdb.com/images/media/event/thumb/jycbhw1601403956.jpg
1104412,2021-07-04,Round 9,Ceara,2,Juventude,0,,https://r2.thesportsdb.com/images/media/event/thumb/i9qu0x1619009347.jpg
1104411,2021-07-04,Round 9,Gremio,0,Atletico GO,1,,https://r2.thesportsdb.com/images/media/event/thumb/x0vekn1601404119.jpg
1104419,2021-07-06,Round 10,Santos FC,2,Atletico PR,1,,https://r2.thesportsdb.com/images/media/event/thumb/410xp11601403910.jpg
1104423,2021-07-07,Round 10,Bahia,1,Juventude,0,,https://r2.thesportsdb.com/images/media/event/thumb/4rwnvg1619009350.jpg
1104424,2021-07-07,Round 10,Bragantino,1,Cuiaba,1,,https://r2.thesportsdb.com/images/media/event/thumb/h7i73u1619009351.jpg
1104422,2021-07-07,Round 10,Fortaleza,4,America MG,0,,https://r2.thesportsdb.com/images/media/event/thumb/6sk3xd1619009349.jpg
1104420,2021-07-07,Round 10,Atletico MG,2,Flamengo,1,,https://r2.thesportsdb.com/images/media/event/thumb/2owmok1601404051.jpg
1104418,2021-07-07,Round 10,Palmeiras,2,Gremio,0,,https://r2.thesportsdb.com/images/media/event/thumb/smcrk11601404141.jpg
1104426,2021-07-07,Round 10,Atletico GO,1,Sport Club do Recife,1,,https://r2.thesportsdb.com/images/media/event/thumb/gdx65n1619009918.jpg
1104417,2021-07-08,Round 10,Fluminense,0,Ceara,0,,https://r2.thesportsdb.com/images/media/event/thumb/vzqtml1601404025.jpg
1104421,2021-07-08,Round 10,Internacional,0,Sao Paulo,2,,https://r2.thesportsdb.com/images/media/event/thumb/mj7b591601403984.jpg
1104425,2021-07-09,Round 10,Chapecoense AF,0,Corinthians,1,,https://r2.thesportsdb.com/images/media/event/thumb/uaxxjh1619009352.jpg
1104428,2021-07-10,Round 11,Palmeiras,3,Santos FC,2,,https://r2.thesportsdb.com/images/media/event/thumb/q3uws91610743098.jpg
1104431,2021-07-10,Round 11,Gremio,0,Internacional,0,,https://r2.thesportsdb.com/images/media/event/thumb/83r13d1603901411.jpg
1104434,2021-07-10,Round 11,Atletico PR,2,Bragantino,2,,https://r2.thesportsdb.com/images/media/event/thumb/l23zyu1601403941.jpg
1104429,2021-07-10,Round 11,Sao Paulo,1,Bahia,0,,https://r2.thesportsdb.com/images/media/event/thumb/5p0wv91601403918.jpg
1104430,2021-07-10,Round 11,America MG,0,Atletico MG,1,,https://r2.thesportsdb.com/images/media/event/thumb/5bkhrp1619009354.jpg
1104433,2021-07-10,Round 11,Sport Club do Recife,1,Fluminense,2,,https://r2.thesportsdb.com/images/media/event/thumb/09zen71601403976.jpg
1104435,2021-07-11,Round 11,Juventude,1,Atletico GO,1,,https://r2.thesportsdb.com/images/media/event/thumb/5cwcro1619009355.jpg
1104427,2021-07-11,Round 11,Flamengo,2,Chapecoense AF,1,,https://r2.thesportsdb.com/images/media/event/thumb/vx4vn61619009353.jpg
1104436,2021-07-11,Round 11,Cuiaba,2,Ceara,2,,https://r2.thesportsdb.com/images/media/event/thumb/drm91k1619009356.jpg
1104432,2021-07-11,Round 11,Fortaleza,1,Corinthians,0,,https://r2.thesportsdb.com/images/media/event/thumb/bs0ups1601404090.jpg
1104439,2021-07-17,Round 12,Sao Paulo,0,Fortaleza,1,,https://r2.thesportsdb.com/images/media/event/thumb/u4l9s01601403901.jpg
1104442,2021-07-17,Round 12,Ceara,1,Atletico PR,0,,https://r2.thesportsdb.com/images/media/event/thumb/nrym081601404176.jpg
1104438,2021-07-17,Round 12,Corinthians,1,Atletico MG,2,,https://r2.thesportsdb.com/images/media/event/thumb/fap2jy1601404064.jpg
1104437,2021-07-18,Round 12,Fluminense,0,Gremio,1,,https://r2.thesportsdb.com/images/media/event/thumb/ufogd81601404055.jpg
1104445,2021-07-18,Round 12,Chapecoense AF,2,Cuiaba,3,,https://r2.thesportsdb.com/images/media/event/thumb/x3ghiu1619009359.jpg
1104446,2021-07-18,Round 12,Atletico GO,0,Palmeiras,3,,https://r2.thesportsdb.com/images/media/event/thumb/rwx4uz1601404042.jpg
1104443,2021-07-18,Round 12,Bahia,0,Flamengo,5,,https://r2.thesportsdb.com/images/media/event/thumb/b0di561601403941.jpg
1104441,2021-07-18,Round 12,Internacional,1,Juventude,0,,https://r2.thesportsdb.com/images/media/event/thumb/r4d40f1619009358.jpg
1104444,2021-07-18,Round 12,Bragantino,2,Santos FC,2,,https://r2.thesportsdb.com/images/media/event/thumb/762iez1601404054.jpg
1104440,2021-07-19,Round 12,America MG,0,Sport Club do Recife,1,,https://r2.thesportsdb.com/images/media/event/thumb/5g1zue1619009357.jpg
1104356,2021-07-21,Round 3,Cuiaba,2,Atletico GO,1,,https://r2.thesportsdb.com/images/media/event/thumb/cwwxt81619009330.jpg
1104451,2021-07-24,Round 13,Gremio,1,America MG,1,,https://r2.thesportsdb.com/images/media/event/thumb/jlbmiw1619009360.jpg
1104448,2021-07-24,Round 13,Palmeiras,1,Fluminense,0,,https://r2.thesportsdb.com/images/media/event/thumb/v0vcxe1601404061.jpg
1104450,2021-07-25,Round 13,Atletico MG,3,Bahia,0,,https://r2.thesportsdb.com/images/media/event/thumb/33d0jn1601404205.jpg
1104447,2021-07-25,Round 13,Flamengo,5,Sao Paulo,1,,https://r2.thesportsdb.com/images/media/event/thumb/5061g61601404043.jpg
1104452,2021-07-25,Round 13,Fortaleza,1,Bragantino,0,,https://r2.thesportsdb.com/images/media/event/thumb/6eyxsv1601403936.jpg
1104449,2021-07-25,Round 13,Santos FC,0,Atletico GO,1,,https://r2.thesportsdb.com/images/media/event/thumb/ai321v1601404019.jpg
1104454,2021-07-25,Round 13,Atletico PR,2,Internacional,1,,https://r2.thesportsdb.com/images/media/event/thumb/jl9hn91601404187.jpg
1104453,2021-07-25,Round 13,Sport Club do Recife,0,Ceara,0,,https://r2.thesportsdb.com/images/media/event/thumb/yrteoq1601403890.jpg
1104455,2021-07-26,Round 13,Juventude,1,Chapecoense AF,0,,https://r2.thesportsdb.com/images/media/event/thumb/9o3zu31619009360.jpg
1104456,2021-07-26,Round 13,Cuiaba,1,Corinthians,2,,https://r2.thesportsdb.com/images/media/event/thumb/20x34o1619009361.jpg
1104459,2021-07-31,Round 14,Sao Paulo,0,Palmeiras,0,,https://r2.thesportsdb.com/images/media/event/thumb/c9izyj1601404184.jpg
1104461,2021-07-31,Round 14,Internacional,0,Cuiaba,0,,https://r2.thesportsdb.com/images/media/event/thumb/b0xah61619009363.jpg
1104464,2021-08-01,Round 14,Bragantino,1,Gremio,0,,https://r2.thesportsdb.com/images/media/event/thumb/pz393a1601404222.jpg
1104458,2021-08-01,Round 14,Corinthians,1,Flamengo,3,,https://r2.thesportsdb.com/images/media/event/thumb/2o1tv01601404028.jpg
